Volatility 3 Framework 2.11.0

Offset	Name
0xe60de0855160	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\2188567c28d5cbfc_0
0xe60de08552f0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\9a4b348dee01c42e_0
0xe60de0855480	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\323274cfddcd4307_0
0xe60de0855610	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\8f6c66d381c84e60_0
0xe60de08557a0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\5f14e703c45f841b_0
0xe60de0855930	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\eff7d1c78d779bad_0
0xe60de0855ac0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\962508e1ca10dd76_0
0xe60de0855c50	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\c889a4dbc4c138ab_0
0xe60de0856420	\crashpad_5760_VGTPMCDPZCFSGJYP
0xe60de0856740	\wkssvc
0xe60de08568d0	\Windows\System32\en-US\kernel32.dll.mui
0xe60de0856a60	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79
0xe60de0856bf0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\0b4d2e381cf07148_0
0xe60de0856d80	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\e5221094a42f147d_0
0xe60de08570a0	\crashpad_5760_VGTPMCDPZCFSGJYP
0xe60de0857230	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\BrowserMetrics\BrowserMetrics-66E6F5B4-1680.pma
0xe60de0857550	\Windows\System32\drivers\etc
0xe60de08576e0	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\msedge_200_percent.pak
0xe60de0857870	\CMApi
0xe60de0857a00	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\icudtl.dat
0xe60de0857b90	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\4abedb85043a0497_0
0xe60de0857d20	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\msedge_100_percent.pak
0xe60de0857eb0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\lockfile
0xe60de08581d0	\LOCAL\mojo.5760.3616.10009625082647752367
0xe60de0858360	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\msedgewebview2.exe
0xe60de08584f0	\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-31651F2D.pf
0xe60de0858680	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79
0xe60de0858810	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\bcb970732493fef8_0
0xe60de08589a0	\Windows\System32\en-US\KernelBase.dll.mui
0xe60de0858b30	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Local Storage\leveldb\000023.ldb
0xe60de0858e50	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79
0xe60de0859940	\CMNotify
0xe60de0859ad0	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79
0xe60de0859c60	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.22621.3672_none_2713b9d173822955
0xe60de085a110	\LOCAL\mojo.5760.3616.10009625082647752367
0xe60de085a2a0	\Windows\System32\en-US\KernelBase.dll.mui
0xe60de085a430	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\msedgewebview2.exe
0xe60de085a750	\LOCAL\mojo.5760.3616.16491203541978000237
0xe60de085aa70	\LOCAL\mojo.5760.3616.16491203541978000237
0xe60de085b0b0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\9ade5114d2aae482_0
0xe60de085b240	\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-31651F36.pf
0xe60de085b3d0	\Windows\System32\en-GB\Windows.Security.Authentication.Web.Core.dll.mui
0xe60de085b560	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\Locales\en-GB.pak
0xe60de085b6f0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\CertificateRevocation\6498.2023.8.1\manifest.fingerprint
0xe60de085b880	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Crashpad\metadata
0xe60de085ba10	\Windows\System32\drivers\etc
0xe60de085bba0	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\resources.pak
0xe60de085bec0	\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-31651F2B.pf
0xe60de085c1e0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\SharedStorage
0xe60de085c370	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Sync Data\LevelDB\000012.log
0xe60de085c500	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Sync Data\LevelDB\000005.ldb
0xe60de085c690	\Windows\Fonts\consola.ttf
0xe60de085c820	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\icudtl.dat
0xe60de085c9b0	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\icudtl.dat
0xe60de085cb40	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\v8_context_snapshot.bin
0xe60de085ccd0	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\msedge_100_percent.pak
0xe60de085ce60	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\CertificateRevocation\6498.2023.8.1\manifest.json
0xe60de085d180	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\History
0xe60de085d310	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\msedge_200_percent.pak
0xe60de085d4a0	\Windows\Fonts\segoeui.ttf
0xe60de085d630	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\msedgewebview2.exe
0xe60de085d7c0	\LOCAL\mojo.4984.5832.770314294031323799
0xe60de085dae0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\AutoLaunchProtocolsComponent\1.0.0.8\manifest.fingerprint
0xe60de085dc70	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\shared_proto_db\LOCK
0xe60de085de00	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Visited Links
0xe60de085e120	\$Directory
0xe60de085e2b0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\AutoLaunchProtocolsComponent\1.0.0.8\manifest.json
0xe60de085e440	\$Directory
0xe60de085e760	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\SharedStorage-wal
0xe60de085e8f0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Web Data
0xe60de085ec10	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Login Data
0xe60de085eda0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\aef0321d361ae0fe_0
0xe60de085f0c0	\$Directory
0xe60de085f250	\$ConvertToNonresident
0xe60de085f3e0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Shared Dictionary\cache\index-dir\the-real-index
0xe60de085f570	\$Directory
0xe60de085f700	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\IndexedDB\https_windows.msn.com_0.indexeddb.leveldb\000005.ldb
0xe60de085f890	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\resources.pak
0xe60de085fa20	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Site Characteristics Database\LOG
0xe60de085fbb0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\History
0xe60de085fd40	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\shared_proto_db\MANIFEST-000011
0xe60de085fed0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\IndexedDB\https_windows.msn.com_0.indexeddb.leveldb\000011.ldb
0xe60de08601f0	\Windows\apppatch\DirectXApps.sdb
0xe60de0860380	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Site Characteristics Database\LOCK
0xe60de0860510	\Windows\Fonts\consolab.ttf
0xe60de08606a0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Extension State\000012.log
0xe60de08609c0	\Windows\Fonts\consolaz.ttf
0xe60de0860b50	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Network\Cookies
0xe60de0860ce0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\DawnWebGPUCache\data_0
0xe60de0860e70	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\webview2_integration.dll
0xe60de0861190	\Windows\Fonts\consolai.ttf
0xe60de0861320	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Site Characteristics Database\000005.ldb
0xe60de08614b0	\$Directory
0xe60de08617d0	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\Locales\en-GB.pak
0xe60de0861e10	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView\Default\DashTrackerDatabase
0xe60de0862130	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\shared_proto_db\000013.log
0xe60de08622c0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Favicons
0xe60de0862450	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\a284960c04c9bcd1d23289321f222b5f\user32.dll.mui
0xe60de0862770	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Site Characteristics Database\000013.log
0xe60de0862900	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\WebStorage\QuotaManager-journal
0xe60de0862a90	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Cache\Cache_Data\index
0xe60de0862c20	\Windows\Fonts\seguisb.ttf
0xe60de08630d0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Cache\Cache_Data\index
0xe60de0863260	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79
0xe60de08633f0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Cache\Cache_Data\data_0
0xe60de0863580	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Favicons
0xe60de0863710	\Windows\Fonts\segoeuib.ttf
0xe60de0863a30	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79
0xe60de0863bc0	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79
0xe60de0863d50	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\GrShaderCache\index
0xe60de0863ee0	\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22621.37.187.0_neutral__8wekyb3d8bbwe\Windows\System32\en-GB\f2114cfb4f98eddbdb846cc9e0563284\windows.ui.xaml.dll.mui
0xe60de0864200	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79\msedgewebview2.exe
0xe60de0864390	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\GrShaderCache\data_0
0xe60de0864520	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\GPUCache\index
0xe60de08646b0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\GPUCache\data_0
0xe60de0864b60	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\GrShaderCache\data_0
0xe60de0864e80	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\7ef6e4b978a1ceb7_0
0xe60de08651a0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Site Characteristics Database\MANIFEST-000012
0xe60de0865330	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\shared_proto_db\metadata\000016.ldb
0xe60de08654c0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\GrShaderCache\index
0xe60de0865650	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\GrShaderCache\data_1
0xe60de08657e0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Session Storage\MANIFEST-000013
0xe60de0865970	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Local Storage\leveldb\LOG
0xe60de0865b00	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Shared Dictionary\db
0xe60de0865c90	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Network\Trust Tokens
0xe60de0865e20	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Local Storage\leveldb\MANIFEST-000014
0xe60de0866140	\$Directory
0xe60de08662d0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Network\Trust Tokens
0xe60de0866460	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Cache\Cache_Data\data_0
0xe60de08665f0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Session Storage\000016.ldb
0xe60de0866780	\$Directory
0xe60de0866910	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Cache\Cache_Data\data_1
0xe60de0866dc0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Safe Browsing Network\Safe Browsing Cookies
0xe60de08670e0	\Program Files (x86)\Microsoft\EdgeWebView\Application\128.0.2739.79
0xe60de0867270	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\DawnWebGPUCache\index
0xe60de0867400	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\shared_proto_db\000009.ldb
0xe60de0867590	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\61070f15a02fc047_0
0xe60de0867720	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Local Storage\leveldb\CURRENT
0xe60de08678b0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Session Storage\CURRENT
0xe60de0867a40	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Safe Browsing Network\Safe Browsing Cookies
0xe60de0867bd0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Session Storage\LOG
0xe60de0867d60	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Cache\Cache_Data\data_1
0xe60de0867ef0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Local Storage\leveldb\000017.ldb
0xe60de0868080	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Shared Dictionary\db
0xe60de08683a0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Cache\Cache_Data\data_2
0xe60de0868530	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Cache\Cache_Data\data_2
0xe60de08686c0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Session Storage\000015.log
0xe60de0868b70	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Network\Reporting and NEL-journal
0xe60de08691b0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Cache\Cache_Data\data_3
0xe60de0869340	\AsyncConnectHlp
0xe60de0869660	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Network\Cookies
0xe60de08697f0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Network\Cookies-journal
0xe60de0869980	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Local Storage\leveldb\MANIFEST-000014
0xe60de0869ca0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Network\Reporting and NEL
0xe60de0869e30	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Cache\Cache_Data\f_000001
0xe60de086a600	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\GrShaderCache\index
0xe60de086a790	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\GrShaderCache\index
0xe60de086ac40	\Windows\Fonts
0xe60de086add0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\GrShaderCache\data_1
0xe60de086b0f0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Local Storage\leveldb\LOG
0xe60de086b280	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe
0xe60de086b5a0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Cache\Cache_Data\data_3
0xe60de086b730	\Sessions\1\AppContainerNamedObjects\S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708
0xe60de086b8c0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\DawnGraphiteCache\data_0
0xe60de086ba50	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Local Storage\leveldb\MANIFEST-000014
0xe60de086bbe0	\Users\Nis. E. Juul\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Local Storage\leveldb\000024.log
